"[frozenset({'TipoChuva=1', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.8857340720221607, 1.063230476480136]","[frozenset({'TipoPavimento=4', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9722538958570885, 1.0163022679549725]",
"[frozenset({'Vazamento=0', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9728637413394919, 1.0169397427437181]",,
"[frozenset({'Vazamento=1', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9670418006430866, 1.0108540365728624]",,
"[frozenset({'agua=0', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9720558882235529, 1.0160952895022328]",,
"[frozenset({'agua=1', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9670781893004117, 1.0108920738336282]",,
"[frozenset({'arbustos=0', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9717314487632509, 1.0157561511755837]",,
"[frozenset({'arbustos=1', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9678391959798994, 1.0116875582411353]",,
"[frozenset({'TipoChuva=1', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.8060941828254848, 0.9925609453966358]","[frozenset({'capimAlto=0', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9691923397169027, 1.0131020067248548]",
"[frozenset({'capimAlto=1', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9756097560975611, 1.0198101668565507]",,
"[frozenset({'floresta=0', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9702320887991928, 1.0141888620770814]",,
"[frozenset({'floresta=1', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.970824949698189, 1.0148085827887177]",,
"[frozenset({'vegetacaoBaixa=0', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9748563218390806, 1.0190225979417729]",,
"[frozenset({'vegetacaoBaixa=1', 'Ave=1'}), frozenset({'TipoChuva=1'}), 0.9665404040404041, 1.0103299239859933]",,
"[frozenset({'TipoLocal=5', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.9202863961813843, 1.104706902915257]",,
"[frozenset({'TipoLocal=6', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.8005082592121981, 0.96092586336362]",,
"[frozenset({'TipoLocal=6', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.8195679796696316, 1.0091515185810644]",,
"[frozenset({'TipoPavimento=2', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.9142857142857143, 1.1257794836742203]",,
"[frozenset({'TipoPavimento=2', 'Ave=1'}), frozenset({'floresta=1'}), 0.8204081632653061, 1.8883216444472526]",,
"[frozenset({'Vazamento=0', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.9324480369515012, 1.1193056719128982]",,
"[frozenset({'Vazamento=1', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.8167202572347266, 0.9803866596981622]",,
"[frozenset({'agua=0', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.8607784431137724, 1.0332738720621188]",,
"[frozenset({'agua=1', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.9320987654320988, 1.1188864082357683]",,
"[frozenset({'arbustos=0', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.9020696617869762, 1.0828396316858016]",,
"[frozenset({'arbustos=1', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.8482412060301507, 1.018224239244302]",,
"[frozenset({'capimAlto=0', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.8671940049958368, 1.0409750784763443]",,
"[frozenset({'capimAlto=1', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.9547038327526132, 1.146021411006052]",,
"[frozenset({'floresta=0', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.963673057517659, 1.1567880207841148]",,
"[frozenset({'vegetacaoBaixa=0', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.8261494252873562, 0.9917053829561716]",,
"[frozenset({'vegetacaoBaixa=1', 'Ave=1'}), frozenset({'TipoPavimento=4'}), 0.9349747474747475, 1.1223387218072363]",,
"[frozenset({'Vazamento=1', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.8633440514469453, 1.0630539286403222]",,
"[frozenset({'agua=0', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.8383233532934131, 1.0322454098060778]",,
"[frozenset({'arbustos=1', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.8532663316582915, 1.0506450175056363]",,
"[frozenset({'floresta=1', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.8832997987927564, 1.087625865609557]",,
"[frozenset({'vegetacaoBaixa=1', 'Ave=1'}), frozenset({'capimAlto=0'}), 0.9128787878787878, 1.1240471052073921]",,
"[frozenset({'vegetacaoBaixa=1', 'Ave=1'}), frozenset({'floresta=0'}), 0.8333333333333334, 1.473528893587033]",,
"[frozenset({'FaixaKm=1', 'Intervencao=0'}), frozenset({'TipoChuva=1'}), 0.9743875278396438, 1.018532565032816]","[frozenset({'FaixaKm=1', 'TipoChuva=1'}), frozenset({'Intervencao=0'}), 0.9625962596259626, 1.1725344207459159]",
"[frozenset({'FaixaKm=1', 'TipoLocal=5'}), frozenset({'Intervencao=0'}), 0.9620081411126187, 1.1718180360794705]",,
"[frozenset({'FaixaKm=1', 'Intervencao=0'}), frozenset({'TipoPavimento=4'}), 0.9855233853006682, 1.1830170382215233]","[frozenset({'FaixaKm=1', 'TipoPavimento=4'}), frozenset({'Intervencao=0'}), 0.9630032644178456, 1.173030191556491]",
"[frozenset({'FaixaKm=1', 'Vazamento=0'}), frozenset({'Intervencao=0'}), 0.9673321234119783, 1.1783031563352533]",,
"[frozenset({'FaixaKm=1', 'Vazamento=1'}), frozenset({'Intervencao=0'}), 0.958005249343832, 1.1669421305952268]",,
"[frozenset({'FaixaKm=1', 'agua=0'}), frozenset({'Intervencao=0'}), 0.9557069846678024, 1.1641426241420472]",,
"[frozenset({'FaixaKm=1', 'agua=1'}), frozenset({'Intervencao=0'}), 0.9768115942028985, 1.189850059496012]",,
"[frozenset({'FaixaKm=1', 'arbustos=0'}), frozenset({'Intervencao=0'}), 0.9602272727272727, 1.169648767853301]",,
"[frozenset({'FaixaKm=1', 'arbustos=1'}), frozenset({'Intervencao=0'}), 0.9736842105263159, 1.1860406067051847]",,
"[frozenset({'FaixaKm=1', 'capimAlto=0'}), frozenset({'Intervencao=0'}), 0.9747191011235956, 1.1873012025519714]",,
"[frozenset({'FaixaKm=1', 'capimAlto=1'}), frozenset({'Intervencao=0'}), 0.9272727272727274, 1.1295069758204659]",,
"[frozenset({'FaixaKm=1', 'Intervencao=0'}), frozenset({'floresta=0'}), 0.9677060133630291, 1.7111313254260114]","[frozenset({'FaixaKm=1', 'floresta=0'}), frozenset({'Intervencao=0'}), 0.9623477297895903, 1.1722316876064351]",
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=0'}), frozenset({'Intervencao=0'}), 0.960573476702509, 1.1700704774470212]",,
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=1'}), frozenset({'Intervencao=0'}), 0.9647779479326187, 1.1751919260180506]",,
"[frozenset({'FaixaKm=1', 'TipoLocal=5'}), frozenset({'TipoChuva=1'}), 0.9782903663500678, 1.022612223285159]",,
"[frozenset({'FaixaKm=1', 'TipoChuva=1'}), frozenset({'TipoPavimento=4'}), 0.9856985698569857, 1.183227328832632]","[frozenset({'FaixaKm=1', 'TipoPavimento=4'}), frozenset({'TipoChuva=1'}), 0.9749727965179544, 1.019144349555012]",
"[frozenset({'FaixaKm=1', 'Vazamento=0'}), frozenset({'TipoChuva=1'}), 0.9782214156079856, 1.0225401487006767]",,
"[frozenset({'FaixaKm=1', 'Vazamento=1'}), frozenset({'TipoChuva=1'}), 0.9711286089238846, 1.0151259994234825]",,
"[frozenset({'FaixaKm=1', 'agua=0'}), frozenset({'TipoChuva=1'}), 0.979557069846678, 1.023936315317001]",,
"[frozenset({'FaixaKm=1', 'agua=1'}), frozenset({'TipoChuva=1'}), 0.9681159420289855, 1.011976842386493]",,
"[frozenset({'FaixaKm=1', 'arbustos=0'}), frozenset({'TipoChuva=1'}), 0.9744318181818181, 1.0185788619675902]",,
"[frozenset({'FaixaKm=1', 'arbustos=1'}), frozenset({'TipoChuva=1'}), 0.9780701754385965, 1.022382056531737]",,
"[frozenset({'FaixaKm=1', 'capimAlto=0'}), frozenset({'TipoChuva=1'}), 0.9775280898876404, 1.0218154115666618]",,
"[frozenset({'FaixaKm=1', 'capimAlto=1'}), frozenset({'TipoChuva=1'}), 0.9681818181818183, 1.0120457030861656]",,
"[frozenset({'FaixaKm=1', 'TipoChuva=1'}), frozenset({'floresta=0'}), 0.9691969196919692, 1.7137675976900013]","[frozenset({'FaixaKm=1', 'floresta=0'}), frozenset({'TipoChuva=1'}), 0.9756367663344409, 1.0198384008035843]",
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=0'}), frozenset({'TipoChuva=1'}), 0.982078853046595, 1.0265723489665313]",,
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=1'}), frozenset({'TipoChuva=1'}), 0.9724349157733538, 1.0164914890547587]",,
"[frozenset({'FaixaKm=1', 'TipoLocal=5'}), frozenset({'TipoPavimento=4'}), 0.9877883310719131, 1.1857358670976266]",,
"[frozenset({'FaixaKm=1', 'agua=0'}), frozenset({'TipoLocal=5'}), 0.8228279386712096, 1.3114677793351748]",,
"[frozenset({'FaixaKm=1', 'TipoLocal=5'}), frozenset({'floresta=0'}), 0.9755766621438262, 1.7250484794937475]",,
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=1'}), frozenset({'TipoLocal=5'}), 0.8039816232771823, 1.2814295000828075]",,
"[frozenset({'FaixaKm=1', 'Vazamento=0'}), frozenset({'TipoPavimento=4'}), 0.985480943738657, 1.1829660915958655]",,
"[frozenset({'FaixaKm=1', 'Vazamento=1'}), frozenset({'TipoPavimento=4'}), 0.9868766404199475, 1.1846414784804213]",,
"[frozenset({'FaixaKm=1', 'agua=0'}), frozenset({'TipoPavimento=4'}), 0.9846678023850085, 1.1819900010330269]",,
"[frozenset({'FaixaKm=1', 'agua=1'}), frozenset({'TipoPavimento=4'}), 0.9884057971014494, 1.1864770700405092]",,
"[frozenset({'FaixaKm=1', 'arbustos=0'}), frozenset({'TipoPavimento=4'}), 0.9815340909090909, 1.1782283104185014]",,
"[frozenset({'FaixaKm=1', 'arbustos=1'}), frozenset({'TipoPavimento=4'}), 1.0, 1.200394689630427]",,
"[frozenset({'FaixaKm=1', 'capimAlto=0'}), frozenset({'TipoPavimento=4'}), 0.9845505617977528, 1.181849266054676]",,
"[frozenset({'FaixaKm=1', 'capimAlto=1'}), frozenset({'TipoPavimento=4'}), 0.990909090909091, 1.189482010633787]",,
"[frozenset({'FaixaKm=1', 'TipoPavimento=4'}), frozenset({'floresta=0'}), 0.9684439608269859, 1.712436189718119]","[frozenset({'FaixaKm=1', 'floresta=0'}), frozenset({'TipoPavimento=4'}), 0.9856035437430786, 1.1831132599901217]",
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=0'}), frozenset({'TipoPavimento=4'}), 0.9964157706093191, 1.1960921997034364]",,
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=1'}), frozenset({'TipoPavimento=4'}), 0.9816232771822357, 1.1783353691471725]",,
"[frozenset({'FaixaKm=1', 'Vazamento=0'}), frozenset({'floresta=0'}), 0.9655172413793103, 1.7072610629146312]",,
"[frozenset({'FaixaKm=1', 'Vazamento=1'}), frozenset({'arbustos=0'}), 0.8320209973753281, 1.269567273304064]",,
"[frozenset({'FaixaKm=1', 'Vazamento=1'}), frozenset({'capimAlto=0'}), 0.8556430446194226, 1.0535715148230689]",,
"[frozenset({'FaixaKm=1', 'Vazamento=1'}), frozenset({'floresta=0'}), 0.973753280839895, 1.7218243134513047]",,
"[frozenset({'FaixaKm=1', 'Vazamento=1'}), frozenset({'vegetacaoBaixa=1'}), 0.8530183727034121, 1.8340443225445149]",,
"[frozenset({'FaixaKm=1', 'agua=0'}), frozenset({'arbustos=0'}), 0.8330494037478705, 1.2711365018191565]",,
"[frozenset({'FaixaKm=1', 'agua=0'}), frozenset({'floresta=0'}), 0.9880749574105622, 1.7471483985290885]",,
"[frozenset({'FaixaKm=1', 'agua=1'}), frozenset({'floresta=0'}), 0.9362318840579711, 1.6554776787082146]",,
"[frozenset({'FaixaKm=1', 'arbustos=0'}), frozenset({'floresta=0'}), 0.9701704545454545, 1.715489035772631]",,
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=1'}), frozenset({'arbustos=0'}), 0.8468606431852986, 1.2922108468763587]",,
"[frozenset({'FaixaKm=1', 'arbustos=1'}), frozenset({'floresta=0'}), 0.9649122807017544, 1.7061913504691961]",,
"[frozenset({'FaixaKm=1', 'capimAlto=0'}), frozenset({'floresta=0'}), 0.9691011235955056, 1.713598207710763]",,
"[frozenset({'FaixaKm=1', 'capimAlto=0'}), frozenset({'vegetacaoBaixa=1'}), 0.8553370786516854, 1.8390296893503943]","[frozenset({'FaixaKm=1', 'vegetacaoBaixa=1'}), frozenset({'capimAlto=0'}), 0.9326186830015314, 1.1483532587344951]",
"[frozenset({'FaixaKm=1', 'capimAlto=1'}), frozenset({'floresta=0'}), 0.9681818181818183, 1.7119726600038438]",,
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=0'}), frozenset({'floresta=0'}), 0.939068100358423, 1.6604927747088287]",,
"[frozenset({'FaixaKm=1', 'vegetacaoBaixa=1'}), frozenset({'floresta=0'}), 0.9816232771822357, 1.7357403138547407]",,
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9623824451410657, 1.0059835870081035]","[frozenset({'FaixaKm=10', 'TipoChuva=1'}), frozenset({'Intervencao=0'}), 0.959375, 1.1686106180593483]",
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9622641509433962, 1.172129880568408]",,
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9968652037617555, 1.196631696872965]","[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9636363636363636, 1.1738013670291114]",
"[frozenset({'FaixaKm=10', 'Vazamento=0'}), frozenset({'Intervencao=0'}), 0.9624413145539907, 1.172345682810987]",,
"[frozenset({'Intervencao=0', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.8025078369905955, 1.13139063154321]","[frozenset({'FaixaKm=10', 'agua=0'}), frozenset({'Intervencao=0'}), 0.962406015037594, 1.1723026846197964]",
"[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.953125, 1.1609975195703623]",,
"[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'Intervencao=0'}), 0.9688715953307393, 1.1801783805494224]",,
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9547169811320755, 0.9979708359248113]",,
"[frozenset({'FaixaKm=10', 'TipoChuva=1'}), frozenset({'TipoPavimento=4'}), 0.9968750000000001, 1.1966434562253319]","[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9666666666666668, 1.0104619069936989]",
"[frozenset({'FaixaKm=10', 'Vazamento=0'}), frozenset({'TipoChuva=1'}), 0.9577464788732395, 1.0011375863366418]",,
"[frozenset({'FaixaKm=10', 'agua=0'}), frozenset({'TipoChuva=1'}), 0.9586466165413535, 1.002078505120793]",,
"[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9609375, 1.0044731780190594]",,
"[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'TipoChuva=1'}), 0.9610894941634242, 1.0046320583420514]",,
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9962264150943395, 1.1958648983488025]","[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8, 1.2750833730347784]",
"[frozenset({'TipoLocal=5', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.8264150943396227, 1.1650955322853804]","[frozenset({'FaixaKm=10', 'agua=0'}), frozenset({'TipoLocal=5'}), 0.8233082706766918, 1.3122333585273331]",
"[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'TipoLocal=5'}), 0.8007812500000001, 1.2763285716412578]",,
"[frozenset({'FaixaKm=10', 'Vazamento=0'}), frozenset({'TipoPavimento=4'}), 0.9906103286384977, 1.1891233779907047]",,
"[frozenset({'TipoPavimento=4', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.8030303030303031, 1.1321272139856213]","[frozenset({'FaixaKm=10', 'agua=0'}), frozenset({'TipoPavimento=4'}), 0.9962406015037595, 1.1958819276393353]",
"[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9921875, 1.1910166061176892]",,
"[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'TipoPavimento=4'}), 0.9922178988326849, 1.191053096715015]",,
"[frozenset({'FaixaKm=10', 'agua=0'}), frozenset({'arbustos=0'}), 0.8007518796992481, 1.2218542365034593]","[frozenset({'arbustos=0', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.83203125, 1.17301329408976]",
"[frozenset({'capimAlto=0', 'FaixaKm=10'}), frozenset({'agua=0'}), 0.8249027237354086, 1.1629633637828949]",,
"[frozenset({'FaixaKm=2', 'Intervencao=0'}), frozenset({'TipoChuva=1'}), 0.9772727272727273, 1.021548479640965]","[frozenset({'FaixaKm=2', 'TipoChuva=1'}), frozenset({'Intervencao=0'}), 0.9502762430939227, 1.157527460866819]",
"[frozenset({'FaixaKm=2', 'TipoLocal=5'}), frozenset({'Intervencao=0'}), 0.9466911764705882, 1.1531605064199355]",,
"[frozenset({'FaixaKm=2', 'Intervencao=0'}), frozenset({'TipoPavimento=4'}), 0.9857954545454546, 1.1833436286981767]","[frozenset({'FaixaKm=2', 'TipoPavimento=4'}), frozenset({'Intervencao=0'}), 0.9506849315068494, 1.158025282489046]",
"[frozenset({'FaixaKm=2', 'Vazamento=0'}), frozenset({'Intervencao=0'}), 0.9497991967871487, 1.1569463727840548]",,
"[frozenset({'FaixaKm=2', 'Vazamento=1'}), frozenset({'Intervencao=0'}), 0.9545454545454545, 1.16272776922695]",,
"[frozenset({'FaixaKm=2', 'agua=0'}), frozenset({'Intervencao=0'}), 0.9552238805970149, 1.1635541571226338]",,
"[frozenset({'FaixaKm=2', 'agua=1'}), frozenset({'Intervencao=0'}), 0.9481481481481481, 1.1549352374402437]",,
"[frozenset({'FaixaKm=2', 'arbustos=0'}), frozenset({'Intervencao=0'}), 0.9617590822179732, 1.1715146584963516]",,
"[frozenset({'FaixaKm=2', 'arbustos=1'}), frozenset({'Intervencao=0'}), 0.9262672811059908, 1.1282822461096276]",,
"[frozenset({'FaixaKm=2', 'capimAlto=0'}), frozenset({'Intervencao=0'}), 0.9694656488549618, 1.180901994627444]",,
"[frozenset({'FaixaKm=2', 'Intervencao=0'}), frozenset({'floresta=0'}), 0.8423295454545454, 1.4894363077791657]","[frozenset({'FaixaKm=2', 'floresta=0'}), frozenset({'Intervencao=0'}), 0.9564516129032259, 1.1650496526370808]",
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=0'}), frozenset({'Intervencao=0'}), 0.9380804953560372, 1.142671872278763]",,
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=1'}), frozenset({'Intervencao=0'}), 0.9616306954436451, 1.1713582711111286]",,
"[frozenset({'FaixaKm=2', 'TipoLocal=5'}), frozenset({'TipoChuva=1'}), 0.9761029411764706, 1.0203256958931048]",,
"[frozenset({'FaixaKm=2', 'TipoChuva=1'}), frozenset({'TipoPavimento=4'}), 0.9889502762430938, 1.1871306599107536]","[frozenset({'FaixaKm=2', 'TipoPavimento=4'}), frozenset({'TipoChuva=1'}), 0.9808219178082193, 1.0252584677479761]",
"[frozenset({'FaixaKm=2', 'Vazamento=0'}), frozenset({'TipoChuva=1'}), 0.9759036144578312, 1.0201173385935554]",,
"[frozenset({'FaixaKm=2', 'Vazamento=1'}), frozenset({'TipoChuva=1'}), 0.9834710743801652, 1.0280276454737831]",,
"[frozenset({'FaixaKm=2', 'agua=0'}), frozenset({'TipoChuva=1'}), 0.9701492537313433, 1.0141022741316073]",,
"[frozenset({'FaixaKm=2', 'agua=1'}), frozenset({'TipoChuva=1'}), 0.9851851851851852, 1.0298194147905129]",,
"[frozenset({'FaixaKm=2', 'arbustos=0'}), frozenset({'TipoChuva=1'}), 0.9770554493307839, 1.021321357830382]",,
"[frozenset({'FaixaKm=2', 'arbustos=1'}), frozenset({'TipoChuva=1'}), 0.9815668202764976, 1.0260371183362045]",,
"[frozenset({'FaixaKm=2', 'capimAlto=0'}), frozenset({'TipoChuva=1'}), 0.9790076335877863, 1.023361986617072]",,
"[frozenset({'FaixaKm=2', 'capimAlto=1'}), frozenset({'TipoChuva=1'}), 0.9768518518518519, 1.0211085362819465]",,
"[frozenset({'FaixaKm=2', 'TipoChuva=1'}), frozenset({'floresta=0'}), 0.8356353591160222, 1.477599415392522]","[frozenset({'FaixaKm=2', 'floresta=0'}), frozenset({'TipoChuva=1'}), 0.9758064516129034, 1.02001577374503]",
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=0'}), frozenset({'TipoChuva=1'}), 0.9876160990712075, 1.0323604622536242]",,
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=1'}), frozenset({'TipoChuva=1'}), 0.9712230215827339, 1.0152246894875914]",,
"[frozenset({'FaixaKm=2', 'TipoLocal=5'}), frozenset({'TipoPavimento=4'}), 0.9871323529411765, 1.1849484344329766]",,
"[frozenset({'FaixaKm=2', 'TipoLocal=5'}), frozenset({'floresta=0'}), 0.832720588235294, 1.4724454164593954]",,
"[frozenset({'FaixaKm=2', 'Vazamento=0'}), frozenset({'TipoPavimento=4'}), 0.9839357429718877, 1.1811112408010227]",,
"[frozenset({'FaixaKm=2', 'Vazamento=1'}), frozenset({'TipoPavimento=4'}), 0.9917355371900827, 1.190474072360754]",,
"[frozenset({'FaixaKm=2', 'agua=0'}), frozenset({'TipoPavimento=4'}), 0.991044776119403, 1.1896448864397067]",,
"[frozenset({'FaixaKm=2', 'agua=1'}), frozenset({'TipoPavimento=4'}), 0.9827160493827161, 1.1796471270936049]",,
"[frozenset({'FaixaKm=2', 'arbustos=0'}), frozenset({'TipoPavimento=4'}), 0.988527724665392, 1.1866234312407853]",,
"[frozenset({'FaixaKm=2', 'arbustos=1'}), frozenset({'TipoPavimento=4'}), 0.9815668202764976, 1.1782675985773314]",,
"[frozenset({'FaixaKm=2', 'capimAlto=0'}), frozenset({'TipoPavimento=4'}), 0.984732824427481, 1.1820680531475198]",,
"[frozenset({'FaixaKm=2', 'capimAlto=1'}), frozenset({'TipoPavimento=4'}), 0.9907407407407408, 1.1892799239857008]",,
"[frozenset({'FaixaKm=2', 'TipoPavimento=4'}), frozenset({'floresta=0'}), 0.836986301369863, 1.4799881983260446]","[frozenset({'FaixaKm=2', 'floresta=0'}), frozenset({'TipoPavimento=4'}), 0.9854838709677419, 1.1829696054261143]",
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=0'}), frozenset({'TipoPavimento=4'}), 0.9845201238390093, 1.1818127284906372]",,
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=1'}), frozenset({'TipoPavimento=4'}), 0.988009592326139, 1.1860014679322204]",,
"[frozenset({'FaixaKm=2', 'Vazamento=0'}), frozenset({'floresta=0'}), 0.8232931726907631, 1.4557755334233338]",,
"[frozenset({'FaixaKm=2', 'Vazamento=1'}), frozenset({'floresta=0'}), 0.8677685950413222, 1.5344185172889764]",,
"[frozenset({'FaixaKm=2', 'agua=0'}), frozenset({'floresta=0'}), 0.9283582089552239, 1.6415551733930769]",,
"[frozenset({'FaixaKm=2', 'arbustos=1'}), frozenset({'floresta=0'}), 0.9400921658986174, 1.6623035629037126]",,
"[frozenset({'FaixaKm=2', 'capimAlto=0'}), frozenset({'floresta=0'}), 0.8282442748091604, 1.464530243855204]",,
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=1'}), frozenset({'capimAlto=0'}), 0.9112709832134293, 1.1220673810601867]",,
"[frozenset({'FaixaKm=2', 'vegetacaoBaixa=1'}), frozenset({'floresta=0'}), 0.9064748201438848, 1.602860206549348]",,
"[frozenset({'FaixaKm=3', 'Intervencao=0'}), frozenset({'TipoChuva=1'}), 0.9712556732223903, 1.0152588204235296]","[frozenset({'FaixaKm=3', 'TipoChuva=1'}), frozenset({'Intervencao=0'}), 0.9525222551928785, 1.1602633186775078]",
"[frozenset({'FaixaKm=3', 'TipoLocal=5'}), frozenset({'Intervencao=0'}), 0.9477611940298507, 1.154463890270113]",,
"[frozenset({'FaixaKm=3', 'Intervencao=0'}), frozenset({'TipoPavimento=4'}), 0.983358547655068, 1.1804183786078328]","[frozenset({'FaixaKm=3', 'TipoPavimento=4'}), frozenset({'Intervencao=0'}), 0.9530791788856304, 1.160941705065311]",
"[frozenset({'FaixaKm=3', 'Vazamento=0'}), frozenset({'Intervencao=0'}), 0.9540229885057472, 1.1620913555601593]",,
"[frozenset({'FaixaKm=3', 'Vazamento=1'}), frozenset({'Intervencao=0'}), 0.9498069498069498, 1.156955816704588]",,
"[frozenset({'FaixaKm=3', 'agua=0'}), frozenset({'Intervencao=0'}), 0.93841642228739, 1.1430810634489217]",,
"[frozenset({'FaixaKm=3', 'agua=1'}), frozenset({'Intervencao=0'}), 0.9660056657223797, 1.1766874038500714]",,
"[frozenset({'arbustos=0', 'FaixaKm=3'}), frozenset({'Intervencao=0'}), 0.9579439252336448, 1.1668674319567298]",,
"[frozenset({'arbustos=1', 'FaixaKm=3'}), frozenset({'Intervencao=0'}), 0.943609022556391, 1.149406147810816]",,
"[frozenset({'capimAlto=0', 'FaixaKm=3'}), frozenset({'Intervencao=0'}), 0.9713701431492843, 1.183221851048946]",,
"[frozenset({'FaixaKm=3', 'floresta=0'}), frozenset({'Intervencao=0'}), 0.9572301425661915, 1.1659979763172015]",,
"[frozenset({'FaixaKm=3', 'vegetacaoBaixa=0'}), frozenset({'Intervencao=0'}), 0.9523809523809522, 1.1600911983216733]",,
"[frozenset({'FaixaKm=3', 'vegetacaoBaixa=1'}), frozenset({'Intervencao=0'}), 0.9525691699604741, 1.1603204653569148]",,
"[frozenset({'FaixaKm=3', 'TipoLocal=5'}), frozenset({'TipoChuva=1'}), 0.9720149253731343, 1.0160524708126295]",,
"[frozenset({'FaixaKm=3', 'TipoChuva=1'}), frozenset({'TipoPavimento=4'}), 0.9821958456973294, 1.1790226773521404]","[frozenset({'FaixaKm=3', 'TipoPavimento=4'}), frozenset({'TipoChuva=1'}), 0.9706744868035191, 1.0146513031092557]",
"[frozenset({'FaixaKm=3', 'Vazamento=0'}), frozenset({'TipoChuva=1'}), 0.9793103448275862, 1.0236784123170408]",,
"[frozenset({'FaixaKm=3', 'Vazamento=1'}), frozenset({'TipoChuva=1'}), 0.9575289575289575, 1.0009102100962748]",,
"[frozenset({'FaixaKm=3', 'agua=0'}), frozenset({'TipoChuva=1'}), 0.9765395894428153, 1.0207821266929975]",,
"[frozenset({'FaixaKm=3', 'agua=1'}), frozenset({'TipoChuva=1'}), 0.9660056657223797, 1.009770959123331]",,
"[frozenset({'arbustos=0', 'FaixaKm=3'}), frozenset({'TipoChuva=1'}), 0.9719626168224298, 1.015997792401012]",,
"[frozenset({'arbustos=1', 'FaixaKm=3'}), frozenset({'TipoChuva=1'}), 0.9699248120300753, 1.013867664004567]",,
