"[frozenset({'Intervencao=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9891304347826086, 1.235675515459143]","[frozenset({'TipoPavimento=4', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9161073825503356, 1.1668231301640244]",
"[frozenset({'Vazamento=0', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9157303370786517, 1.1663428967483087]",,
"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9186991869918699, 1.1701242468549795]",,
"[frozenset({'agua=0', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.8994708994708994, 1.1456336564937781]",,
"[frozenset({'agua=1', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9464285714285714, 1.205442472384262]",,
"[frozenset({'arbustos=0', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9049773755656109, 1.1526471177925157]",,
"[frozenset({'capimAlto=0', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9403669724770642, 1.197721964944723]",,
"[frozenset({'Intervencao=0', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9528985507246376, 2.009998957355854]","[frozenset({'floresta=0', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9131944444444444, 1.1631129935321942]",
"[frozenset({'vegetacaoBaixa=0', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.92, 1.1717810599478715]",,
"[frozenset({'vegetacaoBaixa=1', 'FaixaKm=1'}), frozenset({'Intervencao=0'}), 0.9154228855721395, 1.165951303430718]",,
"[frozenset({'TipoLocal=5', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9737991266375546, 1.029264253533277]",,
"[frozenset({'TipoChuva=1', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9897610921501706, 1.2364633669298253]","[frozenset({'TipoPavimento=4', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9731543624161075, 1.028582765178092]",
"[frozenset({'Vazamento=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9719101123595506, 1.0272676457960355]",,
"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.975609756097561, 1.0311780118522165]",,
"[frozenset({'agua=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.962962962962963, 1.0178108894763547]",,
"[frozenset({'agua=1', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9910714285714285, 1.0475203419507673]",,
"[frozenset({'arbustos=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9728506787330317, 1.0282617844431323]",,
"[frozenset({'capimAlto=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9770642201834862, 1.0327153185212623]",,
"[frozenset({'TipoChuva=1', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.955631399317406, 2.0157634984162836]","[frozenset({'floresta=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9722222222222222, 1.0275975326443965]",
"[frozenset({'vegetacaoBaixa=0', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9800000000000001, 1.0358183129055516]",,
"[frozenset({'vegetacaoBaixa=1', 'FaixaKm=1'}), frozenset({'TipoChuva=1'}), 0.9701492537313433, 1.025406493129163]",,
"[frozenset({'TipoLocal=5', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9956331877729256, 1.2437991080316224]",,
"[frozenset({'agua=0', 'FaixaKm=1'}), frozenset({'TipoLocal=5'}), 0.8042328042328042, 1.5115452448785782]",,
"[frozenset({'TipoLocal=5', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.965065502183406, 2.035663347051616]",,
"[frozenset({'Vazamento=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 1.0, 1.2492543672773753]",,
"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.975609756097561, 1.218784748563293]",,
"[frozenset({'agua=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9841269841269842, 1.2294249328761473]",,
"[frozenset({'agua=1', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 1.0, 1.2492543672773753]",,
"[frozenset({'arbustos=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9864253393665159, 1.232296163196687]",,
"[frozenset({'capimAlto=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9862385321100917, 1.23206279341576]",,
"[frozenset({'TipoPavimento=4', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.9563758389261745, 2.017333783979528]","[frozenset({'floresta=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9895833333333334, 1.2362413009515694]",
"[frozenset({'vegetacaoBaixa=0', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 1.0, 1.2492543672773753]",,
"[frozenset({'vegetacaoBaixa=1', 'FaixaKm=1'}), frozenset({'TipoPavimento=4'}), 0.9850746268656716, 1.2306087797060712]",,
"[frozenset({'Vazamento=0', 'FaixaKm=1'}), frozenset({'floresta=0'}), 0.949438202247191, 2.0026998625818444]",,
"[frozenset({'Vazamento=1', 'FaixaKm=1'}), frozenset({'arbustos=0'}), 0.8048780487804877, 1.2486256291134339]",,
